failure,id
0.25166496669151406,26655
0.1845303204874502,26656
0.22378191456381707,26657
0.2430877465395395,26658
0.18748924222182367,26659
0.206934287413879,26660
0.19604152194489188,26661
0.184074249302335,26662
0.2802553729425544,26663
0.18310278671559893,26664
0.17988638816902391,26665
0.14846684431602986,26666
0.219032103590833,26667
0.2513213315311806,26668
0.14973687066207925,26669
0.240694762194547,26670
0.15680381226265636,26671
0.20455931097701846,26672
0.19419870122142002,26673
0.16524555350540035,26674
0.18430781963717396,26675
0.14836680969368707,26676
0.32722373464282867,26677
0.18528173244457435,26678
0.21358200074758374,26679
0.18949196770126628,26680
0.3247256955333067,26681
0.16746309147841454,26682
0.2979013885314554,26683
0.3143907858515118,26684
0.1865945904861462,26685
0.20209385014011755,26686
0.266121453226318,26687
0.259080679195719,26688
0.24299173088841777,26689
0.18149412249532212,26690
0.20348401487270554,26691
0.23587510793783054,26692
0.20202448884866545,26693
0.18179241293987455,26694
0.3259889108795252,26695
0.23091699861977993,26696
0.17398270458587703,26697
0.2691286188381367,26698
0.1455417305605024,26699
0.20456295314716968,26700
0.19584055853394272,26701
0.27770023587683756,26702
0.18961886558580948,26703
0.1841314934250964,26704
0.2710573000622815,26705
0.21927058462278623,26706
0.2226785683841498,26707
0.22464069576970588,26708
0.13908981557424088,26709
0.2441215309556777,26710
0.2285707307821023,26711
0.24020850161594168,26712
0.325808855504041,26713
0.26368342333001715,26714
0.2143897612200089,26715
0.20876523311929968,26716
0.17635177143216244,26717
0.221605754502962,26718
0.22872534790642218,26719
0.1799673527236076,26720
0.14751907088721208,26721
0.3065715677229599,26722
0.18297982097039964,26723
0.22140196635416048,26724
0.20988756833792555,26725
0.19359696593092868,26726
0.17434748221541568,26727
0.1949348635080194,26728
0.200084565615844,26729
0.23127878553120634,26730
0.29855229541172223,26731
0.17661409251737537,26732
0.2217226665408102,26733
0.2117594552524316,26734
0.27162305334747056,26735
0.18363555134439666,26736
0.182158215533284,26737
0.22043062621126,26738
0.3752418958432173,26739
0.20056792261251663,26740
0.3616627041843616,26741
0.311280525216877,26742
0.2546437267501321,26743
0.22239369172535622,26744
0.23992294116997057,26745
0.19271016420942144,26746
0.2330168056042957,26747
0.15376207525269625,26748
0.24402683695709426,26749
0.17457944067296338,26750
0.2662604073992461,26751
0.2932996081996721,26752
0.1808040465086267,26753
0.22988285369378378,26754
0.14630650483167554,26755
0.15637443759765354,26756
0.2405416804653945,26757
0.2794087604191273,26758
0.2312187128175571,26759
0.2520235787372161,26760
0.1727793572291997,26761
0.1527793301599451,26762
0.22056583408857638,26763
0.1892515019740854,26764
0.17544156239638142,26765
0.15034599147840985,26766
0.16413656461720283,26767
0.2645554203243186,26768
0.15299517876152918,26769
0.3089249421410358,26770
0.22238403342880722,26771
0.1611399459771994,26772
0.19736732298056212,26773
0.32138811045025395,26774
0.18601410574235264,26775
0.14199339092762486,26776
0.1777164119216736,26777
0.22292527071257787,26778
0.25696922123564625,26779
0.17332444860018642,26780
0.2016424716249638,26781
0.25105504059036865,26782
0.35324345991925343,26783
0.16955392014137105,26784
0.21350389393165392,26785
0.14015984784832622,26786
0.1160738806987959,26787
0.20998276927593693,26788
0.2864927221441318,26789
0.1681395352834589,26790
0.25034419889682147,26791
0.2621791477475099,26792
0.2690280603308998,26793
0.2115296149090164,26794
0.2317333857280799,26795
0.20956302982022593,26796
0.20108362946893335,26797
0.2008875351278718,26798
0.258404882185285,26799
0.23398877387471123,26800
0.24281039698580206,26801
0.2290589870672426,26802
0.20040458196927374,26803
0.22564278329514567,26804
0.24612055415972175,26805
0.27095779100123285,26806
0.24236322259512974,26807
0.223964552803401,26808
0.2620060107086956,26809
0.21906043406942466,26810
0.19741263633981254,26811
0.20958107250298474,26812
0.22522913637589764,26813
0.2863862758228918,26814
0.21119261311120363,26815
0.26809193169179424,26816
0.22426740540338683,26817
0.1607765263435723,26818
0.18693791089851033,26819
0.14289818611282415,26820
0.17156535216830066,26821
0.25377299783930196,26822
0.18081583580007943,26823
0.23304300867345837,26824
0.26827349484833724,26825
0.15205796774370292,26826
0.195673104683778,26827
0.2931000593439534,26828
0.14349185343001997,26829
0.23396971386102586,26830
0.1673010484255805,26831
0.2202175375144744,26832
0.26098771178300234,26833
0.3550975380535266,26834
0.17311171949797868,26835
0.21447849294226318,26836
0.22047337538037076,26837
0.15911820335561785,26838
0.21001224509334948,26839
0.20438394352862643,26840
0.1898267650742029,26841
0.3354735658017064,26842
0.286005048270136,26843
0.253848417963373,26844
0.15354090953987434,26845
0.40650376803228583,26846
0.22871077203394297,26847
0.16170229397531904,26848
0.207315651559527,26849
0.21403358215380303,26850
0.20697080682984556,26851
0.23325570069435453,26852
0.1657912260952159,26853
0.3967769424720637,26854
0.2116996978300719,26855
0.3232325519273426,26856
0.17873672611783567,26857
0.21379282334848834,26858
0.1651314242293349,26859
0.23302920281311187,26860
0.19282544004431798,26861
0.19637154448841865,26862
0.14877681199468284,26863
0.23143091615873976,26864
0.14858648487745274,26865
0.25840699170351167,26866
0.25614100357138175,26867
0.22180477216342517,26868
0.3540229497000335,26869
0.16830828610287282,26870
0.24739499436296236,26871
0.21309133705484698,26872
0.20498139776924149,26873
0.18258932974532388,26874
0.13503975279942124,26875
0.19549281551611958,26876
0.2605105453062482,26877
0.3035541749341286,26878
0.17935846961558927,26879
0.2076251464076616,26880
0.22132484517808632,26881
0.18837128596118322,26882
0.22269154372317781,26883
0.24312887943901496,26884
0.235086549826669,26885
0.19136885473813486,26886
0.20752258072360968,26887
0.1522914735667901,26888
0.19549588021039838,26889
0.19380361592868767,26890
0.12208806263493815,26891
0.1611793739937335,26892
0.19093564228394003,26893
0.2817987542598077,26894
0.3374132470188918,26895
0.284513936919173,26896
0.16914355228055014,26897
0.17565548326728236,26898
0.1981946105117024,26899
0.1309688394108569,26900
0.21649356522143579,26901
0.18897072013547808,26902
0.1928115478774233,26903
0.18044746707760909,26904
0.25857713136529575,26905
0.23653124775784032,26906
0.2065850399202913,26907
0.2455546378331526,26908
0.3056014265061084,26909
0.24534561092409712,26910
0.1910563873003085,26911
0.14797524653467597,26912
0.23368489469758075,26913
0.14363618802277422,26914
0.2069009630965811,26915
0.14950100341774114,26916
0.25779910907966774,26917
0.2280854865788036,26918
0.2551977296350387,26919
0.24768241190749277,26920
0.1488684257753594,26921
0.25541962088036585,26922
0.28520251626164417,26923
0.16145918653665506,26924
0.12938744095665763,26925
0.27347509410970555,26926
0.3711317114065372,26927
0.2030615367463609,26928
0.2598794045672122,26929
0.2270698222090806,26930
0.2102225060713163,26931
0.1582072402845877,26932
0.1828274522461583,26933
0.17061867340429945,26934
0.14114487824434316,26935
0.17555278212924927,26936
0.1874611276300682,26937
0.19816435147176883,26938
0.2587127292158792,26939
0.13533145836656896,26940
0.17473654231987465,26941
0.22595476459893155,26942
0.17322125213800957,26943
0.1949665340501805,26944
0.32803864945013494,26945
0.31407407145018146,26946
0.18474743776029953,26947
0.12029685484460254,26948
0.21445031017987762,26949
0.21902075750856728,26950
0.19354941393439745,26951
0.2437759318528573,26952
0.2492937510689309,26953
0.3376040821260335,26954
0.1616441375549827,26955
0.1931098858730053,26956
0.2162364686279046,26957
0.15639041970563428,26958
0.24770416221738162,26959
0.19826454839850907,26960
0.21841622163320465,26961
0.204667028305438,26962
0.24707340121552854,26963
0.1562228011885798,26964
0.18191550105917223,26965
0.2520632900830358,26966
0.23517090397825785,26967
0.17952013405963152,26968
0.3213615958775246,26969
0.31845461006385656,26970
0.2632430686710758,26971
0.2097254040788898,26972
0.18899953150826324,26973
0.24348999187891637,26974
0.17550126522796758,26975
0.16800707835749926,26976
0.23639849501272542,26977
0.2937401111151487,26978
0.12828373056144238,26979
0.254494458874375,26980
0.15297770581765122,26981
0.23137956928371298,26982
0.24859323955500978,26983
0.19085344718672828,26984
0.21089596755523052,26985
0.29488359102911815,26986
0.2546827531993728,26987
0.20404969586954072,26988
0.17186013748787016,26989
0.24194388968703587,26990
0.26897260313023563,26991
0.20066228970234182,26992
0.35229892432150184,26993
0.24877764537153596,26994
0.1918473986347476,26995
0.17640574106507734,26996
0.23800351749012666,26997
0.23519649773173068,26998
0.2005157192574814,26999
0.26365254461521215,27000
0.16304724888114472,27001
0.24623860436248238,27002
0.20304989144419355,27003
0.19509947476526504,27004
0.2712375606026185,27005
0.18154140391760307,27006
0.1960451544927815,27007
0.33373112711137554,27008
0.25509211903995027,27009
0.17043553278280055,27010
0.185865414816163,27011
0.319560644230755,27012
0.25436946070436717,27013
0.2002520346406861,27014
0.15147786891941273,27015
0.13507961997166873,27016
0.2590361130694831,27017
0.332167985446015,27018
0.19878845161727954,27019
0.248474009077249,27020
0.21745098475108224,27021
0.18061850724321285,27022
0.2923805694202328,27023
0.18181871189948587,27024
0.4367868900478734,27025
0.1880849586103849,27026
0.18890514464324046,27027
0.1829916003865399,27028
0.2588989505756119,27029
0.42194274783954816,27030
0.1628423323684587,27031
0.1797186115540407,27032
0.20394904340546108,27033
0.15242001271441968,27034
0.294583116225705,27035
0.2295249121479422,27036
0.1648117775035425,27037
0.27796266142223147,27038
0.20278194964168889,27039
0.17580094170805666,27040
0.26157500921008403,27041
0.23486438213049016,27042
0.1435239455010223,27043
0.2389055956406478,27044
0.18853019754652095,27045
0.11896444324074912,27046
0.1988593896322148,27047
0.22646224054541023,27048
0.17791453852075506,27049
0.24342362682095742,27050
0.28925206196607617,27051
0.24724855228846357,27052
0.16820229909199982,27053
0.1985676171461173,27054
0.1913025673101353,27055
0.16561495182643984,27056
0.21609796357630826,27057
0.2350679266235697,27058
0.20710752874375826,27059
0.23308069334983514,27060
0.16717077256430604,27061
0.24392861206938754,27062
0.15190977391175461,27063
0.19648507951712632,27064
0.1545658767761575,27065
0.20117710263095562,27066
0.37363763754859086,27067
0.2537401879128675,27068
0.11857011088867384,27069
0.2535814581061483,27070
0.19582964901066285,27071
0.3678475724384094,27072
0.41075038621871723,27073
0.32460705806621376,27074
0.1507493594063306,27075
0.2465397368964603,27076
0.22804156967418876,27077
0.1715250891803652,27078
0.24361393184545807,27079
0.16799427157841912,27080
0.18679972592424113,27081
0.17408233927019723,27082
0.14622405980367004,27083
0.3413252537937646,27084
0.21771047685355807,27085
0.257466900571931,27086
0.22479530182353646,27087
0.34846319412759297,27088
0.13429185607656466,27089
0.1839122155541227,27090
0.18057301502446532,27091
0.15671607512534078,27092
0.19807341528222058,27093
0.21939226550993793,27094
0.26594067209823063,27095
0.18458564624048807,27096
0.24773004335352572,27097
0.1723498581573405,27098
0.2492185135217162,27099
0.15390217146458338,27100
0.17433206306919274,27101
0.19435590069946607,27102
0.16342665198678583,27103
0.22270925553288076,27104
0.20040890564837868,27105
0.3917666462932471,27106
0.2034416709570958,27107
0.25031300424807307,27108
0.14008120424674794,27109
0.24733544081536238,27110
0.2444746150211343,27111
0.21037498963320075,27112
0.1835227269888129,27113
0.2005697289454994,27114
0.24874696341848326,27115
0.28648946637079165,27116
0.15282527811334307,27117
0.1429310381052243,27118
0.17414842160531485,27119
0.2633805087895979,27120
0.16415955863453993,27121
0.2688281004240841,27122
0.2417376683669071,27123
0.4284847237209419,27124
0.13781487511584142,27125
0.22169114942947069,27126
0.2959196392811565,27127
0.20405628736135875,27128
0.21869599260965314,27129
0.19153695848161734,27130
0.15091899520110502,27131
0.16342130769222388,27132
0.24212584555027325,27133
0.2938037742424267,27134
0.3441081564324255,27135
0.20737752508655474,27136
0.17737792745432465,27137
0.2769978894797396,27138
0.29499221243606893,27139
0.15308158221313348,27140
0.28869292200403074,27141
0.3808181289825557,27142
0.1505905770390976,27143
0.19719421414344912,27144
0.16995331215815915,27145
0.1535023493015972,27146
0.1761171750181986,27147
0.18684218866485644,27148
0.26350571016876184,27149
0.16332691897609444,27150
0.16269908266189054,27151
0.1913609058764895,27152
0.22752919932593613,27153
0.18488410509457054,27154
0.2814714152420885,27155
0.19206081647445972,27156
0.2514305470110258,27157
0.20143548763104194,27158
0.19156081658519647,27159
0.18235532850286867,27160
0.1578807587002094,27161
0.20362759273714529,27162
0.23196481493267443,27163
0.19252227198729296,27164
0.1515422261612607,27165
0.22102298189381706,27166
0.23581176083495503,27167
0.2486600005962877,27168
0.21415979724676312,27169
0.26288439887406834,27170
0.1631157740299399,27171
0.22101596071127508,27172
0.1598952814002555,27173
0.2015536104253529,27174
0.16005919847199915,27175
0.20631877119796005,27176
0.21417752656621644,27177
0.20933414156102126,27178
0.2595558801201126,27179
0.1669097208697682,27180
0.21373654627677438,27181
0.1519482373479472,27182
0.31684962573918146,27183
0.3112918813359005,27184
0.3055542899156323,27185
0.15648232818525298,27186
0.2920865422960538,27187
0.2896007630165911,27188
0.19516829252067722,27189
0.22891591324538146,27190
0.20317411587227135,27191
0.2599957203326264,27192
0.15227172421081273,27193
0.28623767695643804,27194
0.2686556610158152,27195
0.26050847378277353,27196
0.21631120516816396,27197
0.18922661506115795,27198
0.22014169444657505,27199
0.21964063616658955,27200
0.22035017611502827,27201
0.2584653448497986,27202
0.2339323637592067,27203
0.23859207141726327,27204
0.21289704930746922,27205
0.12828053896395283,27206
0.23292724471564796,27207
0.2480068789380834,27208
0.2062494577829082,27209
0.2407691740530437,27210
0.2787785741140487,27211
0.17265421670681452,27212
0.21920273934673412,27213
0.22801405448283993,27214
0.1912848965327057,27215
0.25531138955332755,27216
0.1976712186901583,27217
0.18674529727878372,27218
0.16234760417173696,27219
0.1754210147730723,27220
0.2255568171071063,27221
0.19307282606500414,27222
0.22727007801886234,27223
0.2584783743893172,27224
0.23390570685793802,27225
0.17859402345164443,27226
0.22787217458135914,27227
0.2210784849316412,27228
0.22613147141791698,27229
0.17533889927808355,27230
0.2782201608293338,27231
0.24478176724349981,27232
0.19405927838981646,27233
0.1927974918218682,27234
0.2145967076485571,27235
0.282295450200432,27236
0.1560704985379701,27237
0.18779643095992438,27238
0.20055639171690776,27239
0.20652833072216037,27240
0.2395965553121031,27241
0.1787569817874758,27242
0.1808516842253919,27243
0.21937300107822735,27244
0.19838599446181832,27245
0.22706313476603504,27246
0.2046463680451736,27247
0.23497442487135495,27248
0.16050934215791524,27249
0.22534563547284675,27250
0.21972552343583818,27251
0.24989954462245548,27252
0.23209579805502065,27253
0.19208043819080023,27254
0.23151198360630734,27255
0.24847660335782568,27256
0.3018311480578783,27257
0.2701248736124063,27258
0.23885893830931057,27259
0.2032361694996036,27260
0.19947911455158107,27261
0.28009699211994477,27262
0.1317915670305366,27263
0.2153521803275773,27264
0.1849522339314301,27265
0.2268484363937137,27266
0.3706253014943196,27267
0.16080286773512184,27268
0.22986545989491236,27269
0.16933027963154956,27270
0.20097618211114823,27271
0.17928307196278837,27272
0.18852485787156942,27273
0.20879628576100917,27274
0.2638785160234764,27275
0.20855994151527435,27276
0.20798958436915072,27277
0.20760508963198676,27278
0.19840547719121457,27279
0.1982824841746752,27280
0.3571212322225134,27281
0.16235866059533421,27282
0.22628586129481337,27283
0.269318669731343,27284
0.3173232586858905,27285
0.23328816011100093,27286
0.22280127714004241,27287
0.3350363200332695,27288
0.21114046428377617,27289
0.3451922758023693,27290
0.27946924474768575,27291
0.17911880457767768,27292
0.18647837548265667,27293
0.26428432292768317,27294
0.18034704886015124,27295
0.20745282760194356,27296
0.2309659202231628,27297
0.2625845517700147,27298
0.18190672042561942,27299
0.22724437437205575,27300
0.16185114763243635,27301
0.2577192319033354,27302
0.18149401499107237,27303
0.27371009118206313,27304
0.203434691329329,27305
0.31454850396424866,27306
0.22991008380888772,27307
0.23331254090403963,27308
0.26616232142649837,27309
0.1822482455496306,27310
0.21946090717149544,27311
0.23185480930514793,27312
0.1669332589965536,27313
0.20518400496112485,27314
0.23557775026879846,27315
0.40187306500953757,27316
0.22837249756058547,27317
0.20156928714228886,27318
0.24378820290025915,27319
0.23676631844955234,27320
0.17806139947284166,27321
0.2135381329635677,27322
0.20185350066942875,27323
0.10679205406341638,27324
0.15391808451474537,27325
0.1488013335042027,27326
0.16828991817185918,27327
0.1417380153074793,27328
0.23276073208572848,27329
0.1917991622390297,27330
0.16004021788451617,27331
0.2207873889081059,27332
0.2929156054933406,27333
0.25246655835370124,27334
0.23912920349332692,27335
0.21578072728610734,27336
0.17197771256658934,27337
0.2162271340640576,27338
0.2979136995692622,27339
0.2167934401688735,27340
0.17180622181653254,27341
0.3263880741106932,27342
0.3524465738404731,27343
0.29755733719483035,27344
0.18784540733863112,27345
0.2312442531348162,27346
0.14880386063225548,27347
0.24643890831185936,27348
0.33150268987918047,27349
0.1935004187362025,27350
0.21497956017694497,27351
0.2736773600582735,27352
0.20393095180119272,27353
0.23978738249943007,27354
0.23072149875211498,27355
0.18288021242704186,27356
0.18384903872838051,27357
0.19764426530292192,27358
0.42350841649527754,27359
0.17442315191995192,27360
0.2194503332848432,27361
0.249226105962064,27362
0.2080194299455802,27363
0.18602678708791365,27364
0.2291084753067616,27365
0.19397289689847674,27366
0.20203992608975976,27367
0.3235583525606666,27368
0.18900566829830123,27369
0.2586165114797813,27370
0.1789621828206347,27371
0.28571212092529846,27372
0.23153046336449964,27373
0.2630198295184026,27374
0.2629896697627614,27375
0.1965392834883834,27376
0.15266213479803736,27377
0.24248817858233684,27378
0.1792766325778338,27379
0.22477557319361433,27380
0.18093489312983335,27381
0.165371369139595,27382
0.16398913069433171,27383
0.25377575729541735,27384
0.14843000166931736,27385
0.21714566472008112,27386
0.18139830736685614,27387
0.191944616068736,27388
0.2596052182049395,27389
0.20189732308935532,27390
0.22443265223186928,27391
0.2360440371937143,27392
0.3258486818878138,27393
0.191117566816568,27394
0.23254245526228695,27395
0.25770806516294154,27396
0.18101709644348654,27397
0.238317092483701,27398
0.23141425500589352,27399
0.2144203829387599,27400
0.2545488163631515,27401
0.2136448809296031,27402
0.18128251049885488,27403
0.5107934112991103,27404
0.26973029950717625,27405
0.25198263508748886,27406
0.2527585466793904,27407
0.1720812797864557,27408
0.17858787027522907,27409
0.15368521476606337,27410
0.19035051115590668,27411
0.21258136081841558,27412
0.2997452534298002,27413
0.1989453288279923,27414
0.2627216100692017,27415
0.23398095382925907,27416
0.16049589247080556,27417
0.23354210761106045,27418
0.25914072845328334,27419
0.3129744299475835,27420
0.16281296318123317,27421
0.24575117121592124,27422
0.17465875795793656,27423
0.14316152469099946,27424
0.1883988721649213,27425
0.19606076664751299,27426
0.23788337552789537,27427
0.2580934220020643,27428
0.23452066418864742,27429
0.1742349639085408,27430
0.24936282339915627,27431
0.19305246183664654,27432
0.2209322598132538,27433
0.26936416819873427,27434
0.20914593250654423,27435
0.17985755062197656,27436
0.25058246702723425,27437
0.1511385840886602,27438
0.17933035975799141,27439
0.1935007515912009,27440
0.15397128751096212,27441
0.22547641566310364,27442
0.21162024367040913,27443
0.2686655307253554,27444
0.20249301020709823,27445
0.20793334259807497,27446
0.2518262296924459,27447
0.20641160481122203,27448
0.212562092623739,27449
0.2807849548089709,27450
0.16793640072016316,27451
0.2316461384137707,27452
0.24299010402827764,27453
0.15075006886316383,27454
0.22526296091810874,27455
0.1632471506291672,27456
0.1907645866913404,27457
0.14017557565958663,27458
0.3226723853285269,27459
0.2092800493487741,27460
0.18741020846004,27461
0.19927756578935646,27462
0.16371517634031235,27463
0.21075266013053154,27464
0.17651450646206598,27465
0.2530402356952811,27466
0.19837815286851054,27467
0.24707888707053216,27468
0.3573362229886066,27469
0.14761782597589312,27470
0.15130382698944753,27471
0.18064462738370285,27472
0.1660283161813085,27473
0.23898834461826032,27474
0.2930805500753776,27475
0.20603430775585319,27476
0.32774104461422743,27477
0.21556891654787388,27478
0.3621923374891683,27479
0.1786468381925487,27480
0.2678873495109533,27481
0.20559853365164543,27482
0.19014552447581634,27483
0.2432482874981019,27484
0.255987170413728,27485
0.29960663118484254,27486
0.1811343317785924,27487
0.15803751887383607,27488
0.14235732388863062,27489
0.1999196978582454,27490
0.25653451697917035,27491
0.16393605053150842,27492
0.23034274195696625,27493
0.24585916382591774,27494
0.1879600663534392,27495
0.24250780162386207,27496
0.29353460791709174,27497
0.1904030988688806,27498
0.16228356942773983,27499
0.23214132640513535,27500
0.2785596998151453,27501
0.29370973550012475,27502
0.18594463244619897,27503
0.22538810344887653,27504
0.18125265282815395,27505
0.18291476200409745,27506
0.2476430080173301,27507
0.33025788352917157,27508
0.16292082996332713,27509
0.15533539667196725,27510
0.1756002859450389,27511
0.23880005167610469,27512
0.20408204836938276,27513
0.2096225338045091,27514
0.24122036742641662,27515
0.1759687855481252,27516
0.1933694204861512,27517
0.182532660122251,27518
0.279267524096184,27519
0.18251458054663422,27520
0.18312492262865843,27521
0.17250366007380816,27522
0.21836039679860486,27523
0.21555616016780818,27524
0.2784067923896163,27525
0.22576165492387937,27526
0.439845919767637,27527
0.2436231309239592,27528
0.201832166648466,27529
0.14438523562180894,27530
0.2690996365200267,27531
0.2020348402661684,27532
0.18403378523095812,27533
0.1992180237853694,27534
0.22613164054002854,27535
0.2244602893323462,27536
0.21313273065599367,27537
0.15672372951528124,27538
0.30530757284470295,27539
0.20735860028600206,27540
0.17635554199901357,27541
0.17129208370646434,27542
0.28218940475230836,27543
0.23040797439353097,27544
0.1934115903389726,27545
0.5020282194273519,27546
0.2902346382516805,27547
0.3241571363654523,27548
0.18714199423602063,27549
0.24402879178147424,27550
0.19507050057390599,27551
0.2799198821689241,27552
0.23088791824103497,27553
0.1463147344722634,27554
0.2088981648804099,27555
0.21323436142971222,27556
0.27506041452347413,27557
0.14808579959289148,27558
0.33021092834492893,27559
0.21415990049661643,27560
0.3693465337110474,27561
0.22754996998690305,27562
0.2605444755427332,27563
0.36484686641890873,27564
0.23298798392918996,27565
0.17058837582455882,27566
0.18989206259946487,27567
0.34290274022329037,27568
0.18531031326585248,27569
0.34744457699524994,27570
0.17974336229118956,27571
0.18747858747022345,27572
0.24717271708825103,27573
0.333725268132846,27574
0.33008669811745295,27575
0.22925988090602878,27576
0.20952647767223184,27577
0.3201705712150981,27578
0.21453622208237422,27579
0.19095537891923495,27580
0.22010714190262773,27581
0.1936657781084006,27582
0.22391100690917193,27583
0.1933718848969067,27584
0.2024070763197476,27585
0.21324434622909774,27586
0.29114277927533727,27587
0.27442105764955,27588
0.18414685721299437,27589
0.17699627719673544,27590
0.20043981024637472,27591
0.17781851420303504,27592
0.25130203209387625,27593
0.1963894050589604,27594
0.20245219022947963,27595
0.24761231694149602,27596
0.12165846209803574,27597
0.2743424700346285,27598
0.32416743238721457,27599
0.26203848489802734,27600
0.20129905750488009,27601
0.1891060050495346,27602
0.30138503387730486,27603
0.2563488158813572,27604
0.16307219917816398,27605
0.21153048427809598,27606
0.28182976302393686,27607
0.22488863816840365,27608
0.15265476131517544,27609
0.2123008163104886,27610
0.20920626637714854,27611
0.2143205019139216,27612
0.2183213646795773,27613
0.35156680771901555,27614
0.12926742674142935,27615
0.22670411299224338,27616
0.19059790411133004,27617
0.17448844189584264,27618
0.1893181441805979,27619
0.19407344185874,27620
0.18425063937856687,27621
0.2835550377780731,27622
0.17332020394313094,27623
0.1633711506303902,27624
0.19461762433874602,27625
0.17034068032841956,27626
0.21573104590410644,27627
0.253376964321925,27628
0.23470841144013752,27629
0.23455183324283566,27630
0.15025628029859206,27631
0.24764401637671468,27632
0.20092254279860614,27633
0.44398870989800904,27634
0.19558479999173062,27635
0.2982817481212832,27636
0.26460461145757497,27637
0.18510953289567902,27638
0.2121765721695024,27639
0.26220814613696297,27640
0.13336193187063175,27641
0.17516237492044412,27642
0.24673200625332226,27643
0.19562447362752952,27644
0.21689010975345255,27645
0.23770697567182802,27646
0.2971008236616532,27647
0.16190128463369097,27648
0.20039436804907468,27649
0.2139711130619962,27650
0.17806854979199108,27651
0.17212343800043628,27652
0.22878741193801302,27653
0.20494687489772898,27654
0.23853341908021625,27655
0.23369621673693922,27656
0.23441252593048545,27657
0.3358410584611043,27658
0.17410511711075802,27659
0.1817462506128535,27660
0.28295233070220166,27661
0.24612180158490735,27662
0.1881718086407975,27663
0.17320676496127302,27664
0.2130566293170893,27665
0.2284872295387239,27666
0.22964126217253897,27667
0.14591729939800882,27668
0.15164947373260945,27669
0.17538963957882386,27670
0.2539288489071528,27671
0.2418611973862815,27672
0.1622182620011706,27673
0.23486250629545408,27674
0.20475128866771397,27675
0.23878186713325877,27676
0.2212514811395737,27677
0.2404703714139942,27678
0.18715473290879336,27679
0.32534334562611683,27680
0.18320561831949134,27681
0.23370556581584265,27682
0.21017221800367838,27683
0.19309376352729568,27684
0.19110363038623293,27685
0.17261192578092388,27686
0.1762703155349083,27687
0.18877570451025708,27688
0.15048737485180275,27689
0.14771926600650806,27690
0.39879134264563904,27691
0.2272913005193156,27692
0.2827961767077939,27693
0.24529414272887076,27694
0.19037109790781276,27695
0.3036263065836553,27696
0.32829778178303265,27697
0.1555656086631271,27698
0.2142594909894128,27699
0.21953403391671505,27700
0.15338930922112962,27701
0.1840210719461294,27702
0.17689185537802754,27703
0.27743620054871954,27704
0.2217365790652186,27705
0.1409679745339323,27706
0.22002821146141566,27707
0.1938315962848623,27708
0.20879521161044284,27709
0.20439342150566944,27710
0.3278449267527652,27711
0.19174561937317866,27712
0.23388807128245356,27713
0.28949614529146495,27714
0.1843512645682665,27715
0.3173748259356794,27716
0.171171743433664,27717
0.18482248026674084,27718
0.18184449192060279,27719
0.164335428410782,27720
0.16203283348754757,27721
0.25039071243680006,27722
0.22465360491365574,27723
0.43617336154778114,27724
0.18652992133105012,27725
0.211342957398992,27726
0.17201379863390695,27727
0.12569787441016828,27728
0.151775409048874,27729
0.2209385473339502,27730
0.17601675715876977,27731
0.18992910182218906,27732
0.24246215141234764,27733
0.19980556114261092,27734
0.2813391397145576,27735
0.32470098876005865,27736
0.3327225448025149,27737
0.16504161448431148,27738
0.2437993784225495,27739
